fecha,ubicacion,departamento,cultivo,latitud,longitud,altitud_m,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,pH_suelo,humedad_suelo_pct
2007-06-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.05,28.08,17.94,73.76,0.0,21.52,2.05,7.12,28.1
2007-06-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.14,29.38,19.37,72.77,1.8,17.75,2.45,,27.28
2007-06-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.54,27.72,18.88,75.61,0.0,15.55,1.8,6.76,30.53
2007-06-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.98,28.92,16.17,77.0,0.0,21.25,2.23,6.24,34.41
2007-06-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.86,30.62,18.48,71.77,0.0,19.17,1.63,6.31,30.42
2007-06-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.31,28.98,18.3,79.8,18.41,15.36,1.88,6.48,36.13
2007-06-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.81,29.92,17.95,81.74,12.59,15.12,1.7,6.41,30.44
2007-06-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.41,29.87,17.19,78.98,0.0,17.84,2.33,6.05,33.7
2007-06-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.99,29.46,15.88,72.96,0.0,16.5,2.2,6.59,23.8
2007-06-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.29,29.11,17.34,65.85,0.0,19.93,2.41,,25.84
2007-06-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.16,29.57,17.1,77.62,0.0,19.89,1.35,6.26,30.62
2007-06-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.34,30.53,19.38,81.06,0.0,15.5,1.53,6.58,28.9
2007-06-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.12,30.19,18.63,81.55,5.35,18.8,1.75,6.06,35.14
2007-06-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.69,26.99,18.85,73.32,0.0,17.32,1.71,6.55,25.82
2007-06-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.48,29.84,18.32,80.44,2.47,18.18,1.54,6.08,29.2
2007-07-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.2,29.74,16.19,76.9,0.0,19.9,2.78,6.36,27.16
2007-07-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.96,31.49,16.87,74.19,3.55,19.28,2.18,6.75,15.55
2007-07-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.51,29.32,15.97,75.56,0.0,20.75,2.94,6.01,34.11
2007-07-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.47,28.88,18.58,68.17,0.0,18.06,2.97,6.34,28.62
2007-07-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.4,30.15,19.5,69.89,0.0,18.39,1.92,5.63,26.9
2007-07-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.04,30.64,16.56,,0.0,16.66,1.98,6.14,29.6
2007-07-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.11,27.85,17.92,72.2,4.93,,1.78,6.78,29.58
2007-07-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.61,30.03,17.09,65.43,0.0,19.66,2.03,6.67,35.66
2007-07-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.73,29.45,17.94,69.93,0.0,17.46,1.74,5.65,24.4
2007-07-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.71,28.92,17.67,73.38,4.35,17.66,1.66,6.89,28.81
2007-07-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.92,30.95,18.03,77.77,0.0,18.57,2.12,6.14,19.51
2007-07-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.32,33.31,17.31,63.2,0.0,19.47,2.49,6.55,24.77
2007-07-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.5,28.67,18.72,78.0,0.0,16.66,2.31,6.57,18.9
2007-07-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.28,27.9,18.97,80.93,0.0,19.56,1.66,6.26,22.47
2007-07-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.71,29.73,18.58,79.55,0.0,20.79,2.04,6.15,33.55
2007-07-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.83,28.15,19.07,82.46,1.76,18.01,1.91,6.36,30.58
2007-07-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.91,29.67,16.0,71.23,0.0,19.39,1.97,6.81,29.85
2007-07-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.8,30.64,16.23,67.37,0.0,18.37,1.63,6.95,29.25
2007-07-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.7,31.57,16.74,68.63,2.39,17.06,2.12,6.57,33.52
2007-07-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.26,29.89,16.69,71.97,0.0,22.67,2.54,7.09,21.85
2007-07-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.35,29.54,17.69,86.22,0.0,14.99,2.21,7.02,26.19
2007-07-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.15,29.3,18.67,72.38,0.0,15.65,2.55,6.38,19.13
2007-07-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.04,29.01,17.15,70.02,0.0,20.75,3.19,6.31,33.97
2007-07-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.6,30.6,19.29,78.83,0.0,17.59,2.34,5.37,31.28
2007-07-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.08,30.08,17.41,78.62,0.0,19.9,1.94,6.14,33.73
2007-07-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.42,29.03,17.12,70.32,5.66,19.03,2.39,6.55,26.73
2007-07-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.53,31.52,18.38,75.25,0.0,17.95,1.75,6.34,24.28
2007-07-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.29,29.93,17.01,71.46,0.0,18.06,2.34,6.24,26.9
2007-07-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.21,30.1,17.62,73.41,0.36,16.47,2.45,6.18,27.33
2007-07-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.53,29.77,18.43,65.3,0.0,17.73,2.12,6.5,34.8
2007-07-31,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.72,26.48,17.98,82.0,7.4,19.61,1.71,6.57,32.75
2007-08-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.05,33.71,18.19,69.46,0.0,14.83,2.19,6.52,23.26
2007-08-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.54,30.42,18.76,66.84,6.08,16.77,2.09,6.13,33.47
2007-08-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.66,31.63,17.14,71.2,0.0,20.39,2.36,6.36,29.33
2007-08-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.58,27.47,17.67,79.11,6.55,20.43,2.69,6.43,30.95
2007-08-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.54,30.02,18.42,78.02,4.4,18.25,1.62,5.6,26.57
2007-08-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.0,29.79,17.65,69.73,0.0,21.4,2.04,6.57,26.15
2007-08-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.99,30.07,18.17,76.85,0.0,21.7,2.35,6.08,23.65
2007-08-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.11,28.97,19.44,67.5,0.0,19.78,1.85,5.91,19.28
2007-08-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.21,28.57,16.67,70.91,0.0,13.22,3.17,6.67,27.9
2007-08-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.86,30.43,18.35,66.1,0.0,20.73,2.25,6.94,26.81
2007-08-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.27,31.58,17.06,61.19,0.0,19.01,2.27,6.42,28.87
2007-08-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.32,30.13,19.29,64.0,1.27,18.29,1.54,6.34,36.69
2007-08-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.12,30.68,16.54,68.92,4.15,16.51,1.76,6.49,31.74
2007-08-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.13,32.3,16.78,67.95,0.0,15.98,2.09,5.76,29.65
2007-08-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.66,29.09,17.64,72.19,0.0,19.67,3.01,6.4,27.05
2007-08-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.78,30.18,19.17,60.94,9.85,15.65,2.09,6.25,33.9
2007-08-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.66,30.95,19.82,65.18,3.57,18.58,2.37,6.41,25.86
2007-08-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.54,32.57,17.61,,0.0,15.91,2.29,5.98,27.97
2007-08-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.51,31.14,17.59,75.14,0.0,15.96,,6.24,25.65
2007-08-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.34,29.88,17.73,82.5,2.43,19.99,2.13,6.17,35.33
2007-08-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.38,29.68,15.93,77.04,0.0,19.31,1.57,6.88,21.78
2007-08-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.46,29.68,16.27,72.16,2.06,19.87,1.58,7.09,31.36
2007-08-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,26.47,29.43,18.76,75.9,0.0,17.92,2.12,6.72,27.36
2007-08-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.46,28.66,17.79,65.74,0.0,19.23,2.05,6.56,28.06
2007-08-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.74,31.92,17.43,69.61,0.0,20.42,2.47,6.82,19.11
2007-08-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.39,29.79,17.72,73.74,1.89,17.15,2.21,6.02,23.14
2007-08-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.71,29.02,18.47,74.31,0.0,16.38,1.72,6.7,30.9
2007-08-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.69,29.04,19.26,63.4,0.0,18.67,1.88,6.11,30.61
2007-08-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.48,32.08,18.45,64.48,0.0,20.44,2.52,6.41,23.22
2007-08-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.02,30.59,18.88,76.98,0.0,18.96,2.4,6.63,30.11
2007-08-31,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.86,29.66,17.24,66.5,0.0,20.62,2.58,6.62,28.44
2007-09-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.85,29.91,18.45,71.33,0.0,17.41,1.97,5.87,26.21
2007-09-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.8,30.69,18.5,74.25,18.65,18.08,2.2,6.22,22.83
2007-09-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.99,29.43,17.14,77.47,0.0,17.22,1.74,6.67,33.56
2007-09-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.74,30.08,17.36,68.99,0.0,15.8,1.39,6.79,24.85
2007-09-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.38,29.36,16.29,68.42,12.92,18.32,2.2,6.79,39.12
2007-09-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.68,28.41,17.59,75.3,2.94,14.66,2.01,6.13,27.73
2007-09-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.17,31.07,19.04,64.77,0.0,,1.67,6.17,19.26
2007-09-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.88,31.14,16.71,74.44,6.92,17.83,2.07,6.47,26.01
2007-09-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.35,31.5,19.19,79.07,0.0,15.75,1.63,6.76,29.36
2007-09-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.5,30.41,18.39,67.37,0.0,16.27,2.68,6.42,26.72
2007-09-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.71,28.05,17.89,76.49,0.0,19.13,1.59,6.39,27.13
2007-09-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.2,29.56,17.87,78.13,17.13,17.02,2.7,6.88,26.68
2007-09-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.62,29.4,18.26,75.47,0.0,17.53,1.72,6.1,36.53
2007-09-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.73,31.94,19.0,76.04,0.0,18.91,2.03,6.66,30.41
2007-09-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.89,31.04,18.89,70.18,0.0,18.08,2.06,6.67,19.41
2007-09-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.26,30.97,17.73,79.53,0.0,19.28,1.46,6.64,24.97
2007-09-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.55,32.39,17.23,71.25,0.0,19.72,,6.4,31.97
2007-09-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.99,30.3,17.62,82.75,1.58,19.09,1.58,6.45,29.3
2007-09-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.38,30.4,16.99,68.41,34.15,20.49,2.42,6.24,34.9
2007-09-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.9,28.63,16.64,77.54,0.0,18.02,1.91,6.1,28.88
2007-09-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,26.69,30.44,17.69,78.61,0.0,18.97,1.84,6.96,22.48
2007-09-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.32,28.81,18.53,68.81,9.11,18.22,2.7,6.3,32.86
2007-09-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.3,29.65,18.11,66.36,0.0,15.24,1.77,6.76,38.44
2007-09-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.57,27.74,19.87,75.95,0.0,18.0,1.48,6.76,26.79
2007-09-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.49,32.66,18.25,69.42,1.86,17.18,1.81,5.95,27.9
2007-09-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.16,26.78,18.26,73.77,0.0,16.47,2.59,6.75,29.4
2007-09-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.58,30.45,18.39,73.73,12.81,15.36,1.92,6.12,31.53
2007-09-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.11,29.45,17.96,74.29,3.75,19.88,1.76,6.47,35.13
2007-09-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.56,27.75,18.62,70.82,0.0,15.62,1.93,6.18,36.81
2007-09-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.75,31.55,18.97,72.96,22.06,18.54,2.61,6.89,36.69
2007-10-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.38,30.25,16.76,78.29,0.0,19.81,1.98,6.24,25.6
2007-10-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.97,30.06,18.1,79.56,0.0,18.57,1.82,7.05,33.55
2007-10-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.62,28.04,16.91,82.67,2.25,15.43,2.04,6.35,21.81
2007-10-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.73,29.77,17.42,83.78,0.0,16.16,1.44,6.7,22.54
2007-10-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.5,29.71,18.45,72.12,2.92,17.93,1.15,6.7,22.71
2007-10-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.2,30.25,17.2,80.91,2.72,19.87,1.84,5.85,29.29
2007-10-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.46,30.31,17.6,76.35,0.0,18.46,1.51,6.63,24.46
2007-10-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.81,30.89,17.09,79.84,0.0,17.63,1.29,6.31,27.8
2007-10-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.58,29.9,19.33,83.41,1.62,18.24,2.23,6.54,33.94
2007-10-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.51,30.73,18.15,83.23,0.0,20.54,1.5,5.93,25.23
2007-10-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.33,29.69,17.69,80.8,13.08,18.77,1.67,6.17,37.87
2007-10-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.75,30.17,17.74,78.01,0.0,14.45,2.1,6.87,24.29
2007-10-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.26,30.98,19.59,80.81,2.98,16.33,1.84,6.94,33.16
2007-10-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.07,30.06,17.94,80.79,2.21,16.37,1.85,6.33,37.44
2007-10-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.12,28.94,17.75,77.63,4.91,14.74,1.95,6.62,25.45
2007-10-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.51,28.74,18.15,82.1,0.0,19.38,1.65,6.34,
2007-10-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.01,29.87,17.23,77.11,6.51,13.9,1.02,6.24,26.89
2007-10-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.65,28.28,17.14,76.09,4.26,16.24,1.83,6.71,27.38
2007-10-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.97,29.32,19.25,79.41,9.09,22.39,1.13,6.67,26.49
2007-10-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.68,27.24,17.51,72.07,0.0,,2.43,6.68,30.41
2007-10-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.03,29.97,15.97,76.61,15.43,16.9,2.38,6.84,32.32
2007-10-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.56,29.06,16.2,73.38,4.7,17.69,2.46,6.97,40.5
2007-10-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.56,29.85,16.38,85.38,2.01,15.82,1.37,6.19,25.91
2007-10-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.21,30.5,16.8,79.1,4.49,19.39,2.17,6.47,26.69
2007-10-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.14,28.18,18.58,80.04,5.71,18.07,2.19,6.18,32.0
2007-10-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.82,28.8,17.87,73.45,0.0,15.69,1.41,6.38,32.45
2007-10-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.13,29.25,17.86,71.93,4.52,,1.46,6.01,41.41
2007-10-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.9,29.53,18.79,74.75,7.71,19.4,1.61,5.86,28.81
2007-10-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.92,28.43,17.09,75.27,4.92,19.51,1.83,,33.25
2007-10-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.69,30.39,18.01,74.8,6.57,20.07,1.76,6.15,23.95
2007-10-31,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.15,29.74,18.6,70.69,0.0,18.74,1.52,6.09,32.78
2007-11-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.29,31.07,17.1,78.85,3.5,14.0,1.86,6.33,30.67
2007-11-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.47,29.4,14.71,79.07,0.0,13.24,1.93,6.69,32.33
2007-11-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.65,29.98,18.4,83.18,2.36,15.96,1.84,6.01,33.33
2007-11-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.05,28.71,16.86,70.58,0.0,17.21,1.37,5.76,29.35
2007-11-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.78,29.22,16.33,89.94,9.39,14.48,2.11,6.1,33.54
2007-11-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.68,29.62,18.97,83.66,10.85,16.25,1.64,6.0,43.31
2007-11-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.86,30.02,17.77,78.94,13.79,16.37,1.78,6.25,31.41
2007-11-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.62,28.94,16.18,78.83,0.0,17.47,0.98,6.78,25.64
2007-11-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.42,30.89,16.41,73.01,0.0,14.34,1.35,6.38,23.74
2007-11-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.61,29.22,17.14,73.49,0.0,15.68,2.06,5.75,26.06
2007-11-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.67,29.84,17.19,80.17,2.26,15.88,1.62,6.56,26.97
2007-11-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.65,28.14,17.49,83.05,0.0,16.81,1.51,6.18,17.07
2007-11-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.53,29.78,18.13,72.19,24.35,14.36,0.89,6.81,41.74
2007-11-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.35,28.48,17.32,78.25,0.0,16.31,1.39,5.87,29.61
2007-11-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.08,29.32,17.93,83.46,0.0,19.43,1.38,7.1,29.75
2007-11-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.96,28.7,17.4,81.37,0.0,18.9,1.66,5.71,22.41
2007-11-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.33,29.67,17.64,86.09,14.8,12.97,1.56,6.55,28.12
2007-11-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.65,30.55,18.28,79.35,0.0,,1.63,6.28,34.41
2007-11-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.48,29.83,16.55,76.42,2.67,15.84,1.46,6.92,26.42
2007-11-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.74,29.03,16.57,81.72,12.83,15.78,1.36,6.36,32.27
2007-11-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.03,28.87,17.62,79.09,0.0,16.56,1.56,6.39,19.34
2007-11-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.85,29.35,18.14,84.76,2.7,18.19,0.75,6.37,25.8
2007-11-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.89,29.86,16.99,76.44,0.0,12.53,1.36,6.64,24.12
2007-11-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.49,28.51,15.77,76.62,1.98,16.72,1.84,6.65,27.74
2007-11-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.35,28.33,16.35,88.49,3.31,19.64,1.26,,23.3
2007-11-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.97,28.91,17.39,83.05,1.38,15.5,1.81,6.74,26.54
2007-11-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.56,29.88,17.0,87.01,2.28,17.71,2.05,6.77,29.8
2007-11-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.25,27.11,16.39,88.83,15.25,12.73,1.97,6.59,39.92
2007-11-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.77,30.1,16.98,82.93,5.68,15.59,,6.72,38.15
